,0,1
3919,sjukepleiarstudent,sjukepleierstudent
3920,intensivsjukepleiar,intensivsykepleier
3921,nattsjukepleiar,nattsykepleier
3922,kreftsjukepleiar,kreftsykepleier
3923,bedriftssjukepleiar,bedriftssykepleier
3924,operasjonssjukepleiar,operasjonssykepleier
3925,avdelingssjukepleiar,avdelingssykepleier
3926,oversjukepleiar,oversykepleier
3927,anestesisjukepleiar,anestesisykepleier
3928,sjefsjukepleiar,sjefsykepleier
3929,helsesjukepleiar,helsesykepleier
3930,barnesjukepleiar,barnesykepleier
3931,hygienesjukepleiar,hygienesykepleier
3932,heimesjukepleiar,hjemmesykepleier
3933,heimesjukepleiar,heimesykepleier
3934,raudekrossjukepleiar,rødekorssykepleier
3935,raudekorssjukepleiar,rødekorssykepleier
3936,sjukepleiar,sykepleier
3937,intensivsjukepleiar,intensivsjukepleier
3938,nattsjukepleiar,nattsjukepleier
3939,kreftsjukepleiar,kreftsjukepleier
3940,bedriftssjukepleiar,bedriftssjukepleier
3941,operasjonssjukepleiar,operasjonssjukepleier
3942,avdelingssjukepleiar,avdelingssjukepleier
3943,oversjukepleiar,oversjukepleier
3944,anestesisjukepleiar,anestesisjukepleier
3945,sjefsjukepleiar,sjefsjukepleier
3946,helsesjukepleiar,helsesjukepleier
3947,barnesjukepleiar,barnesjukepleier
3948,heimesjukepleiar,hjemmesjukepleier
3949,heimesjukepleiar,heimesjukepleier
3950,raudekrossjukepleiar,rødekorssjukepleier
3951,sjukepleiar,sjukepleier
3952,høgskule,høyskole
3953,ingeniørhøgskule,ingeniørhøyskole
3954,sjukepleiarskole,sykepleierskole
3955,sjukepleiarskule,sykepleierskole
3956,sjukepleiarskule,sjukepleierskole
3957,sjukepleiarhøgskule,sykepleierhøyskole
3958,sjukepleiarhøgskule,sjukepleierhøyskole
3959,sjukepleiarhøgskole,sykepleierhøyskole
3960,høgskole,høyskole
3961,ingeniørhøgskole,ingeniørhøyskole
3962,sosialhøgskule,sosialhøyskole
3963,distriktshøgskule,distriktshøyskole
3964,folkehøgskule,folkehøyskole
3965,handelshøgskule,handelshøyskole
3966,idrettshøgskule,idrettshøyskole
3967,landbrukshøgskule,landbrukshøyskole
3968,veterinærhøgskule,veterinærhøyskole
3969,sjukepleiarutdanning,sykepleierutdannelse
3970,sjukepleiarutdanning,sjukepleierutdannelse
3971,sjukepleiarutdanning,sykepleierutdanning
3972,sjukepleiarutdanning,sjukepleierutdanning
3973,sjukepleiarstilling,sykepleierstilling
3974,sjukepleiarstilling,sjukepleierstilling
3975,sjukepleiaryrke,sykepleieryrke
3976,sjukepleiaryrke,sjukepleieryrke
3977,sjukepleierske,sykepleierske
3978,intensivsjukepleie,intensivsykepleie
3979,bedriftssjukepleie,bedriftssykepleie
3980,heimesjukepleie,hjemmesykepleie
3981,heimesjukepleie,heimesykepleie
3982,sjukepleie,sykepleie
3983,heimesjukepleie,hjemmesjukepleie
3984,sjukeheim,sykehjem
3985,sjukeheim,sjukehjem
3986,sjukeheim,sykeheim
3987,tidvass-straum,tidevannsstrøm
3988,tidvass-strøm,tidevannsstrøm
3989,tunne,tønne
3990,tynne,tønne
3991,tønnekvelv,tønnehvelv
3992,tunnekvelv,tønnehvelv
3993,tynnekvelv,tønnehvelv
3994,tønnekvelv,tønnehvelv
3995,tunnekvelv,tønnehvelv
3996,tynnekvelv,tønnehvelv
3997,tynnekvelv,tønnekvelv
3998,tynnekvelv,tynnehvelv
3999,kvelv,hvelv
4000,kvelv,hvelv
4001,tøy,mildvær
4002,tø,mildvær
4003,tøyr,mildvær
4004,mildvêr,mildvær
4005,tøying,tøy
4006,utdanningsstønad,utdannelsesstøtte
4007,utdanningsstønad,utdanningsstøtte
4008,utdanningsstønad,utdannelsesstønad
4009,vasslås,vannlås
4010,ròse,vindkule
4011,snøggtog,hurtigtog
4012,løyve,lov
4013,sikkerheitslov,sikkerhetslov
4014,bevilging,bevilgning
4015,løyving,bevilgning
4016,løyving,bevilging
4017,løyve,bevilling
4018,tillating,tillatelse
4019,løyve,tillatelse
4020,lauslating,løslatelse
4021,lauslating,løslatelse
4022,vonde,onde
4023,omstende,omstendighet
4024,omstende,omstendighet
4025,stode,tilstand
4026,tilstand,stode
4027,tilhøve,forhold
4028,køyreforhold,kjøreforhold
4029,sòl,søl
4030,sol,søl
4031,sòl,soll
4032,hole,hule
4033,hole,hule
4034,hòle,hule
4035,hòle,hole
4036,hóle,hole
4037,skule,skole
4038,skole,skule
4039,nærskule,nærskole
4040,skulealder,skolealder
4041,skolealder,skulealder
4042,skulearbeid,skolearbeid
4043,skolearbeid,skulearbeid
4044,skuleatlas,skoleatlas
4045,skoleatlas,skuleatlas
4046,skulebarn,skolebarn
4047,skolebarn,skulebarn
4048,skulebenk,skolebenk
4049,skolebenk,skulebenk
4050,skuleblad,skoleblad
4051,skoleblad,skuleblad
4052,skulebuss,skolebuss
4053,skolebuss,skulebuss
4054,skulebygg,skolebygg
4055,skolebygg,skulebygg
4056,skulebygning,skolebygning
4057,skolebygning,skulebygning
4058,skuledag,skoledag
4059,skoledag,skuledag
4060,skuledemokrati,skoledemokrati
4061,skoledemokrati,skuledemokrati
4062,skuledirektør,skoledirektør
4063,skoledirektør,skuledirektør
4064,skuleeksempel,skoleeksempel
4065,skoleeksempel,skuleeksempel
4066,skuleelev,skoleelev
4067,skoleelev,skuleelev
4068,skulefag,skolefag
4069,skolefag,skulefag
4070,skuleferie,skoleferie
4071,skoleferie,skuleferie
4072,skulefjernsyn,skolefjernsyn
4073,skolefjernsyn,skulefjernsyn
4074,skulefly,skolefly
4075,skolefly,skulefly
4076,skulefolk,skolefolk
4077,skolefolk,skulefolk
4078,skulegang,skolegang
4079,skolegang,skulegang
4080,skulegard,skolegard
4081,skolegard,skulegard
4082,skulegrammatikk,skolegrammatikk
4083,skolegrammatikk,skulegrammatikk
4084,skulehage,skolehage
4085,skolehage,skulehage
4086,skulehus,skolehus
4087,skolehus,skulehus
4088,skuleidrett,skoleidrett
4089,skoleidrett,skuleidrett
4090,skuleinspektør,skoleinspektør
4091,skoleinspektør,skuleinspektør
4092,skulekamerat,skolekamerat
4093,skolekamerat,skulekamerat
4094,skulekjøkken,skolekjøkken
4095,skolekjøkken,skulekjøkken
4096,skulekonsert,skolekonsert
4097,skolekonsert,skulekonsert
4098,skulekorps,skolekorps
4099,skolekorps,skulekorps
4100,skulelandskap,skolelandskap
4101,skolelandskap,skulelandskap
4102,skulelys,skolelys
4103,skolelys,skulelys
4104,skulemann,skolemann
4105,skolemann,skulemann
4106,skulemat,skolemat
4107,skolemat,skulemat
4108,skulemateriell,skolemateriell
4109,skolemateriell,skulemateriell
4110,skulemedisin,skolemedisin
4111,skolemedisin,skulemedisin
4112,skulemusikk,skolemusikk
4113,skolemusikk,skulemusikk
4114,skulemål,skolemål
4115,skolemål,skulemål
4116,skuleområde,skoleområde
4117,skoleområde,skuleområde
4118,skulepatrulje,skolepatrulje
4119,skolepatrulje,skulepatrulje
4120,skuleplan,skoleplan
4121,skoleplan,skuleplan
4122,skuleplass,skoleplass
4123,skoleplass,skuleplass
4124,skulepolitikk,skolepolitikk
4125,skolepolitikk,skulepolitikk
4126,skuleport,skoleport
4127,skoleport,skuleport
4128,skulepsykolog,skolepsykolog
4129,skolepsykolog,skulepsykolog
4130,skulerett,skolerett
4131,skolerett,skulerett
4132,skuleråd,skoleråd
4133,skoleråd,skuleråd
4134,skulesjef,skolesjef
4135,skolesjef,skulesjef
4136,skuleskip,skoleskip
4137,skoleskip,skuleskip
4138,skuleskyss,skoleskyss
4139,skoleskyss,skuleskyss
4140,skuleslag,skoleslag
4141,skoleslag,skuleslag
4142,skulestil,skolestil
4143,skolestil,skulestil
4144,skulestyre,skolestyre
4145,skolestyre,skulestyre
4146,skuletannlege,skoletannlege
4147,skoletannlege,skuletannlege
4148,skuletid,skoletid
4149,skoletid,skuletid
4150,skuletime,skoletime
4151,skoletime,skuletime
4152,skuletur,skoletur
4153,skoletur,skuletur
4154,skuleungdom,skoleungdom
4155,skoleungdom,skuleungdom
4156,skuleunge,skoleunge
4157,skoleunge,skuleunge
4158,skuleverk,skoleverk
4159,skoleverk,skuleverk
4160,skuleår,skoleår
4161,skoleår,skuleår
4162,høgskule,høyskule
4163,ingeniørhøgskule,ingeniørhøyskule
4164,skule,skole
4165,barneskule,barneskole
4166,grunnskule,grunnskole
4167,ungdomsskule,ungdomsskole
4168,ungdomsskuleelev,ungdomsskoleelev
4169,skoleist,skolest
4170,krigar,kriger
4171,framandkrigar,fremmedkriger
4172,her,hær
4173,herfang,hærfang
4174,hermann,hærmann
4175,hermerke,hærmerke
4176,hermuseum,hærmuseum
4177,hermusé,hærmusé
4178,herskare,hærskare
4179,herskip,hærskip
4180,herstyrke,hærstyrke
4181,herverk,hærverk
4182,verknad,virkning
4183,røykekupé,røkekupé
4184,austen,østen
4185,fotballspelar,fotballspiller
4186,mellomalder,middelalder
4187,årstal,årstall
4188,amerikanar,amerikaner
4189,verdscup,verdenscup
4190,romar,romer
4191,deltakar,deltaker
4192,deltakar,deltager
4193,deltakarlikna,deltakerliknet
4194,deltakarlikna,deltagerliknet
4195,deltakarlikna,deltakerlignet
4196,deltakarlikna,deltagerlignet
4197,mottakar,mottaker
4198,vakar,våker
4199,overvakar,overvåker
4200,nattevakar,nattevåker
4201,trafikkovervakar,trafikkovervåker
4202,øving,øvelse
4203,hovudrolle,hovedrolle
4204,vengespenn,vingespenn
4205,venge,vinge
4206,sommarfugl,sommerfugl
4207,fivreld,sommerfugl
4208,fivrelde,sommerfugl
4209,romanforfattar,romanforfatter
4210,sportsutøvar,sportsutøver
4211,innspeling,innspilling
4212,avspeling,avspilling
4213,lydavspeling,lydavspilling
4214,tilbaketrekking,tilbaketrekning
4215,tilnamn,tilnavn
4216,teikneserie,tegneserie
4217,lyrikar,lyriker
4218,kritikar,kritiker
4219,barnebokforfattar,barnebokforfatter
4220,grekar,greker
4221,folketeljing,folketelling
4222,heimland,hjemland
4223,austersjøland,østersjøland
4224,opprørar,opprører
4225,fotballtrenar,fotballtrener
4226,førestilling,forestilling
4227,tilstelling,forestilling
4228,framsyning,forestilling
4229,framføring,forestilling
4230,framføring,fremføring
4231,framføring,fremførelse
4232,vrangførestilling,vrangforestilling
4233,motførestilling,motforestilling
4234,trosførestilling,trosforestilling
4235,storheitsførestilling,storhetsforestilling
4236,gudsførestilling,gudsforestilling
4237,idealførestilling,idealforestilling
4238,teaterframsyning,teaterforestilling
4239,daning,dannelse
4240,danning,dannelse
4241,påminning,påminnelse
4242,utmerking,utmerkelse
4243,historikar,historiker
4244,tverrband,tverrbånd
4245,verdsarv,verdensarv
4246,sakprosaforfattar,sakprosaforfatter
4247,kommunenummermålar,kommunenummermaler
4248,heimeside,hjemmeside
4249,spellemannpris,spelemannpris
4250,spellemannpris,spellemannspris
4251,spellemannpris,spelemannspris
4252,oppvekststad,oppvekststed
4253,påverknadsområde,innflytelsesområde
4254,frukost,frokost
4255,lagklauv,lagklov
4256,geiteklauv,geiteklov
4257,geitklauv,tiriltunge
4258,klauv,klov
4259,bringelauv,søljeløv
4260,sylgjelauv,søljeløv
4261,søljelauv,søljeløv
4262,lauv,løv
4263,rakelauv,rakeløv
4264,eikelauv,eikeløv
4265,bjørkelauv,bjerkeløv
4266,bjørkelauv,bjørkeløv
4267,askelauv,askeløv
4268,bokelauv,bøkeløv
4269,bøkelauv,bøkeløv
4270,pilelauv,pileløv
4271,aspelauv,aspeløv
4272,rispelauv,rispeløv
4273,ospelauv,ospeløv
4274,kjervelauv,kjerveløv
4275,vinlauv,vinløv
4276,potetlauv,potetløv
4277,haustlauv,høstløv
4278,klauvdyr,klovdyr
4279,lauvblad,løvblad
4280,lauvfall,løvfall
4281,lauvhyttefest,løvhyttefest
4282,lauvskog,løvskog
4283,lauvtre,løvtre
4284,lauvverk,løvverk
4285,edellauvskog,edelløvskog
4286,sysselsetting,beskjeftigelse
4287,afroamerikanar,afroamerikaner
4288,lokalpolitikar,lokalpolitiker
4289,nobelprisvinnar,nobelprisvinner
4290,sambandslinje,forbindelseslinje
4291,friidrettsutøvar,friidrettsutøver
4292,teppe,tilstopping
4293,tilstopping,tilstopning
4294,forstopping,forstoppelse
4295,svakheit,svakhet
4296,svakheitsteikn,svakhetstegn
4297,alderdomssvakheit,alderdomssvakhet
4298,alderdomsvakheit,alderdomsvakhet
4299,familiesvakheit,familiesvakhet
4300,gammalmannssvakheit,gammelmannssvakhet
4301,gammalmannssvakheit,gammalmannssvakhet
4302,hovudsvakheit,hovedsvakhet
4303,nervesvakheit,nervesvakhet
4304,viljesvakheit,viljesvakhet
4305,viljessvakheit,viljessvakhet
4306,synssvakheit,synssvakhet
4307,åndssvakheit,åndssvakhet
4308,augesvakheit,øyensvakhet
4309,veikskap,svakhet
4310,veikskapsteikn,svakhetstegn
4311,alderdomsveikskap,alderdomssvakhet
4312,alderdomveikskap,alderdomsvakhet
4313,familieveikskap,familiesvakhet
4314,gammalmannsveikskap,gammelmannssvakhet
4315,hovudveikskap,hovedsvakhet
4316,nerveveikskap,nervesvakhet
4317,viljeveikskap,viljesvakhet
4318,viljesveikskap,viljessvakhet
4319,synsveikskap,synssvakhet
4320,åndsveikskap,åndssvakhet
4321,augeveikskap,øyensvakhet
4322,tyrkardue,tyrkerdue
4323,skogdue,skaudue
4324,hodue,hunndue
4325,eldkule,ildkule
4326,lêrkule,leirkule
4327,regnbogekule,regnbuekule
4328,augekule,øyenkule
4329,openberring,åpenbaring
4330,frægd,berømmelse
4331,ry,berømmelse
4332,gjetord,berømmelse
4333,føremålsparagraf,formålsparagraf
4334,føremål,formål
4335,føremål,hensikt
4336,giftarmål,giftemål
4337,meklar,megler
4338,meklar,mekler
4339,omsyn,hensyn
4340,omsyn,hensyn
4341,mjølke,melke
4342,grønskolling,grønnskolling
4343,førarkort,førerkort
4344,høyring,høring
4345,tilslutting,tilslutning
4346,prikkbelasting,prikkbelastning
4347,prikkbelastning,prikkbelasting
4348,belasting,belastning
4349,belastning,belasting
4350,overbelasting,overbelastning
4351,overbelastning,overbelasting
4352,avkasting,avkastning
4353,køyreskuleelev,kjøreskoleelev
4354,køyrelærar,kjørelærer
4355,bilførar,bilfører
4356,dødstal,dødstall
4357,trafikktryggleik,trafikksikkerhet
4358,trøyttleik,trøtthet
4359,kjellar,kjeller
4360,bebuarparkering,beboerparkering
4361,hamnebasseng,havnebasseng
4362,polarforskar,polarforsker
4363,vêrforhold,værforhold
4364,kryssing,krysning
4365,fråflytting,fraflytning
4366,hushald,husholdning
4367,sjåar,seer
4368,grobotn,grobunn
4369,familievald,familievold
4370,familievald,familievold
4371,julaftan,julaften
4372,flyging,flygning
4373,vêrobservasjon,værobservasjon
4374,hamnemoglegheit,havnemulighet
4375,velgjerd,veldedighet
4376,kvalførekomst,hvalforekomst
4377,førekomst,forekomst
4378,innsatsleiar,innsatsleder
4379,sovning,avsovning
4380,førardugleik,førerdyktighet
4381,dugleik,dyktighet
4382,køyreskulebil,kjøreskolebil
4383,køyreskole,kjøreskole
4384,køyreskule,kjøreskole
4385,køyrefelt,kjørefelt
4386,køyrekar,kjørekar
4387,køyreplan,kjøreplan
4388,køyretur,kjøretur
4389,køyretøy,kjøretøy
4390,avkøyringsrampe,avkjøringsrampe
4391,påkøyringsrampe,påkjøringsrampe
4392,avkøyringsrampe,avkjøringsrampe
4393,påkøyringsrampe,påkjøringsrampe
4394,trafikktryggleiksseksjon,trafikksikkerhetsseksjon
4395,forseinking,forsinkelse
4396,skaking,rystelse
4397,risting,rystelse
4398,aktsemd,aktsomhet
4399,aktsemd,varsomhet
4400,aktsemd,forsiktighet
4401,varsemd,aktsomhet
4402,varsemd,varsomhet
4403,varsemd,forsiktighet
4404,skugge,skygge
4405,sommartelt,sommertelt
4406,køyrerein,kjørerein
4407,kantband,kantbånd
4408,forteneste,fortjeneste
4409,smie,smijern
4410,aktløyse,uaktsomhet
4411,heidning,hedning
4412,skremsle,skremsel
4413,skremsle,skremsel
4414,solskin,solskinn
4415,kosthald,kosthold
4416,tenestejente,tjenestejente
4417,reinsing,rensing
4418,meddommar,meddommer
4419,meddommar,bisitter
4420,rettleiing,veiledning
4421,rettleiing,belæring
4422,utgreiing,belæring
4423,utgreiing,utredning
4424,rettsutgreiing,rettsbelæring
4425,medverknad,befatning
4426,innehavar,innehaver
4427,leiketøy,leketøy
4428,handverkar,håndverker
4429,tilarbeiding,bearbeiding
4430,vanlagnad,vanskjebne
4431,førespurnad,forespørsel
4432,førespurnad,henvendelse
4433,førespurnad,henvending
4434,føresetnad,forutsetning
4435,forvalting,forvaltning
4436,gravlegging,begravelse
4437,gravferd,begravelse
4438,gutunge,guttunge
4439,mekanikar,mekaniker
4440,avgrensing,avgrensning
4441,avgrensing,begrensning
4442,overhovud,overhode
4443,drøfting,overlegning
4444,forløysing,forløsning
4445,avløysar,avløser
4446,avløysar,stedfortreder
4447,medverknad,medvirkning
4448,pandoreske,pandoraeske
4449,pandoreske,Pandoraseske
4450,skøyteløyse,skjødesløshet
4451,utdanning,skolering
4452,vadestad,vadested
4453,tilbehøyr,tilbehør
4454,sommarsolvending,sommersolverv
4455,sommarsolsnu,sommersolverv
4456,sommarsolkverv,sommersolverv
4457,fråsegn,utsagn
4458,utsegn,utsagn
4459,fråsegn,uttalelse
4460,utsegn,uttalelse
4461,trulova,forlovede
4462,overrasking,overraskelse
4463,nysgjerrigheit,nysgjerrighet
4464,nyfikne,nysgjerrighet
4465,forvitenskap,nysgjerrighet
4466,hundeleik,hundelek
4467,ordkjærleik,ordkjærlighet
4468,brustein,brostein
4469,brusteinståke,brosteinståke
4470,frekne,fregne
4471,handtering,håndtering
4472,perleband,perlebånd
4473,peparmynte,peppermynte
4474,lynghonningte,peppermyntete
4475,peparmyntete,lynghonningte
4476,forgjengelegdom,forgjengelighet
4477,aftan,aften
4478,nyttårsaftan,nyttårsaften
4479,æve,evighet
4480,spegel,speil
4481,hermeteikn,anførselstegn
4482,nyskaffing,anskaffelse
4483,merknad,anmerkning
4484,innkjøp,anskaffelse
4485,nyskaffing,anskaffelse
4486,nyanse,avskygning
4487,islett,avskygning
4488,svip,avskygning
4489,synfaring,befaring
4490,storhending,begivenhet
4491,hending,begivenhet
4492,djervskap,dristighet
4493,edruskap,edruelighet
4494,førebuingsarbeid,forberedelsesarbeid
4495,eignelut,eiendel
4496,eigedel,eiendel
4497,elende,elendighet
4498,einebustad,enebolig
4499,einfald,enfoldighet
4500,einsemd,ensomhet
4501,fut,fogd
4502,byfut,byfogd
4503,åtgjerd,foranstaltning
4504,åtgjerd,forføyning
4505,førebuing,forberedelse
4506,kravløyse,fordringsløshet
4507,misfaring,forseelse
4508,misferd,forseelse
4509,misfaring,forseelse
4510,sending,forsendelse
4511,forventing,forventning
4512,forkontor,forværelse
4513,motbuar,gjenboer
4514,tverrbuar,gjenboer
4515,motbuar,gjenboer
4516,attgjeving,gjengivelse
4517,heidersteikn,hedersbevisning
4518,hefte,heftelse
4519,heilagbrot,helligbrøde
4520,avretting,henrettelse
4521,tilvisning,henvisning
4522,heimstad,hjemstavn
4523,slagsmål,håndgripelighet
4524,motsegn,innsigelse
4525,innvending,innsigelse
4526,motsegn,innsigelse
4527,oppseiing,oppsigelse
4528,keisemd,kjedsomhet
4529,orskurd,kjennelse
4530,avgjerd,kjennelse
4531,rettsavgjerd,kjennelse
4532,krafttak,kraftanstrengelse
4533,rettesnor,ledetråd
4534,likesæle,likegyldighet
4535,likegyldigheit,likegyldighet
4536,lønnsemd,lønnsomhet
4537,medråderett,medbestemmelsesrett
4538,melding,meddelelse
4539,offentleglov,offentlighetslov
4540,offentleglov,offentlighetslov
4541,overtyding,overbevisning
4542,avhending,overdragelse
4543,overdraging,overdragelse
4544,semje,overenskomst
4545,avtale,overenskomst
4546,forlik,overenskomst
4547,prisnedslag,prisnedsettelse
4548,utgreiing,redegjørelse
4549,forklaring,redegjørelse
4550,sakkunne,sakkyndighet
4551,sjølvråderett,selvbestemmelsesrett
4552,sjølvforsyning,selvbetjening
4553,betening,betjening
4554,sjølveigarbustad,selveierleilighet
4555,sjølvbergingsdrift,selvoppholdelsesdrift
4556,venleik,skjønnhet
4557,skuleverk,skolevesen
4558,skipingsmøte,stiftelsesmøte
4559,stillingsomtale,stillingsbetenkning
4560,stillingsomtale,stillingsbetenkning
4561,forureiningstilsyn,forurensningstilsyn
4562,tolmod,tålmodighet
4563,øydelegging,ødeleggelse
4564,innhaldsliste,innholdsfortegnelse
4565,nashorn,neshorn
4566,hundreår,århundre
4567,knyte,knytte
4568,kjennar,kjenner
4569,nemnar,nevner
4570,lurar,lurer
4571,køyrar,kjører
4572,kyrkjegard,kirkegård
4573,lóve,love
4574,leikar,leker
4575,kjærast,kjæreste
4576,kjæraste,kjæreste
4577,ekskjærast,ekskjæreste
4578,ekskjæraste,ekskjæreste
4579,løpar,løper
4580,heimeløpar,hjemmeløper
4581,laupar,løper
4582,forløpar,forløper
4583,lesar,leser
4584,liggar,ligger
4585,leggjar,legger
4586,leggar,legger
4587,kroppsbygging,kroppsbygning
4588,kjempar,kjemper
4589,klede,klær
4590,klede,klær
4591,åtvaring,advarsel
4592,lós,los
4593,lovnad,løfte
4594,grensekontroll,grensesikkerhet
4595,kjøpar,kjøper
4596,pleiar,pleier
4597,overvintrar,overvintrer
4598,søkar,søker
4599,oppfatting,oppfatning
4600,misoppfatting,misoppfatning
4601,tilkopling,tilkobling
4602,kopling,kobling
4603,samankopling,sammenkobling
4604,samankopling,sammenkopling
4605,reknar,regner
4606,ringar,ringer
4607,planleggar,planlegger
4608,bisn,oppsikt
4609,bisn,oppsikt
4610,åtgaum,oppsikt
4611,plantar,planter
4612,skrivar,skriver
4613,målskårar,målscorer
4614,toppskårar,toppscorer
4615,fiskar,fisker
4616,yrkesfiskar,yrkesfisker
4617,sluttar,slutter
4618,skøyt,skjøt
4619,skaut,skjøt
4620,rekkefylgje,rekkefølge
4621,rekkefylgd,rekkefølge
4622,rekkefølgje,rekkefølge
4623,rekkefølgd,rekkefølge
4624,snakkar,snakker
4625,verkelegheit,virkelighet
4626,røyndom,virkelighet
4627,presisjon,nøyaktighet
4628,grannsemd,nøyaktighet
4629,nøyaktigheit,nøyaktighet
4630,omsetnad,omsetning
4631,framferd,opptreden
4632,skiftar,skifter
4633,oppdagar,oppdager
4634,påverknad,påvirkning
4635,raud,rød
4636,programleiar,programleder
4637,stammar,stammer
4638,jaktar,jakter
4639,tydar,tyder
