,lemmet,magen,lårene,lungene,ankelen,fingrene,leppen,knærne,albuen,halsen,hånden,øyenbrynene,nakken,kjønnet,neglen,øynene,brystet,håret,rumpa,hjertet,tærne,øyet,øyenvippene,hjernen,brystene,tommelen,skuldrene,tåa,pannen,kuken,fingeren,kinnet,armen,låret,foten,hodet,leppene,leggene,munnen,tungen,leggen,hendene,nesen,kneet,neglene,grotten,ansiktet,skulderen,tåen,fitta,skjødet
gikk,0.0,0.00035180299032541777,0.0014781966001478197,0.0,0.0,0.00017868842694621477,0.0,0.0002874389192296637,0.0008857395925597874,0.00015991684324151442,0.0005863574174213304,0.0003850596842510589,0.0003486750348675035,0.0,0.0,0.00027893105038996705,5.872335427799636e-05,0.00017869374869702474,0.0,0.0007657869934024505,0.00034106412005457026,0.0,0.0,0.0014831294030404152,0.0,0.0,7.410975654944973e-05,0.0,6.607201850016519e-05,0.0,0.00030358227079538557,0.00010705491917353603,0.0002990331262252052,0.0010162601626016261,0.0002763703362505758,0.00019911229103579872,0.0,0.0,0.0003906453461117767,0.00036088054853843375,0.0,0.00021901879579483912,0.0003745318352059925,0.0,0.0,0.0006738544474393531,0.00032930328832855057,0.00023654082694673102,0.0,0.0,0.0
føltes,0.0,0.00043975373790677223,0.0,0.0006377551020408163,0.0,0.00035737685389242954,0.0,0.0007185972980741593,0.0,0.0003598128972934074,1.6287706039481398e-05,0.0,0.0,0.0,0.0,5.364058661345521e-05,0.00011744670855599271,2.9782291449504125e-05,0.0,0.000471253534401508,0.00034106412005457026,0.0,0.0,0.000617970584600173,0.0,0.0,3.705487827472487e-05,0.0,6.607201850016519e-05,0.0,0.00015179113539769278,0.00010705491917353603,0.00019935541748347012,0.0,0.00036849378166743435,0.00019081594557597377,0.00016168148746968473,0.0,0.00010417209229647377,0.001443522194153735,0.0,5.973239885313794e-05,0.0,0.0,0.0004889975550122249,0.0,0.00010976776277618353,4.73081653893462e-05,0.0,0.0,0.0
full,0.0,0.002594547053649956,0.0,0.00031887755102040814,0.0,0.0,0.0,0.0,0.0,0.000199896054051893,0.0002931787087106652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023612750885478157,0.0,0.0,0.0,0.0,0.0008651588184402422,0.0,0.0,0.0,0.003115264797507788,0.00026428807400066074,0.0,0.0,0.0,0.00016612951456955843,0.0,0.0,1.6592690919649896e-05,0.0,0.0,0.024714828897338403,0.00036088054853843375,0.0,5.973239885313794e-05,0.0008739076154806492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frakter,0.0,8.795074758135444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eller,0.0,0.0026824978012313103,0.0022172949002217295,0.0015943877551020409,0.005610098176718092,0.0014890702245517898,0.0007112375533428165,0.0021557918942224775,0.001328609388839681,0.0018390436972774158,0.0006840836536582187,0.0003850596842510589,0.002673175267317527,0.0,0.0,0.0008475212684925923,0.0011157437312819308,0.002650623939005867,0.005116096025186935,0.001531573986804901,0.0017053206002728514,0.003996366939146231,0.006944444444444444,0.0017303176368804844,0.004137931034482759,0.0,0.00014821951309889947,0.018691588785046728,0.0003303600925008259,0.0,0.001973284760170006,0.0019269885451236484,0.0018606505631790543,0.007621951219512195,0.0025794564716720403,0.001418675073630066,0.00032336297493936947,0.002398081534772182,0.0013281941767800407,0.001443522194153735,0.0026362038664323375,0.0013738451736221727,0.0026217228464419477,0.003589375448671931,0.0034229828850855745,0.0006738544474393531,0.0007056499035611798,0.0012773204655123474,0.0,0.0,0.0
disser,0.0,0.0002638522427440633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6287706039481398e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6043023074118443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ved,0.0,0.0043975373790677225,0.0007390983000739098,0.00031887755102040814,0.0021037868162692847,0.0009530049437131455,0.0,0.011210117849956885,0.0008857395925597874,0.0007596050053971934,0.0004234803570265164,0.0,0.00023245002324500232,0.0,0.0,0.0005793183354253162,0.00064595689705796,0.0005658635375405783,0.0007870916961826052,0.001649387370405278,0.0006821282401091405,0.0009082652134423251,0.0,0.0003707823507601038,0.0,0.0,0.0001111646348241746,0.0,0.00026428807400066074,0.0,0.0004553734061930783,0.00010705491917353603,0.0004651626407947636,0.0005081300813008131,0.0005527406725011516,0.0005973368731073962,0.0007275666936135812,0.0,0.0010156778998906193,0.001443522194153735,0.0,0.0009955399808856324,0.0008739076154806492,0.0007178750897343862,0.0009779951100244498,0.005390835579514825,0.0003920277242006555,4.73081653893462e-05,0.03597122302158273,0.0,0.0
over,0.0,0.0021108179419525065,0.0,0.00031887755102040814,0.002805049088359046,0.02722020370480672,0.0007112375533428165,0.001006036217303823,0.003985828166519044,0.0025986487026746093,0.02760766173692097,0.0011551790527531767,0.000697350069735007,0.011235955056179775,0.023809523809523808,0.0011586366708506324,0.0007634036056139527,0.0043482145516276025,0.0011806375442739079,0.0008836003770028275,0.001364256480218281,0.0007266121707538601,0.0,0.0008651588184402422,0.001379310344827586,0.05901403382511695,0.0003334939044725238,0.003115264797507788,0.00178394449950446,0.0,0.046296296296296294,0.00032116475752060807,0.008838090175100509,0.0005081300813008131,0.0062643942883463845,0.004048616584394574,0.0017784963621665319,0.0,0.0007812906922235533,0.008300252616383976,0.0,0.021105447594775405,0.0038701622971285894,0.004307250538406317,0.006356968215158924,0.0006738544474393531,0.0003920277242006555,0.0001419244961680386,0.0,0.0,0.0
gjorde,0.0,0.0018469656992084432,0.0,0.0015943877551020409,0.001402524544179523,0.00029781404491035796,0.0,0.0,0.0,0.0006396673729660577,0.0001791647664342954,0.0003850596842510589,0.0,0.0,0.0,0.0001823779944857477,0.00046978683422397086,0.0003276052059445454,0.0,0.0035933081998114984,0.0,0.00036330608537693006,0.0,0.0004943764676801385,0.004137931034482759,0.0,3.705487827472487e-05,0.0,0.00019821605550049553,0.0,0.0,0.0,0.0004319367378808519,0.0,0.00018424689083371717,0.00021570498195544861,0.0,0.0,0.00010417209229647377,0.0,0.0,0.0002787511946479771,0.0,0.0003589375448671931,0.0019559902200488996,0.0,0.0002822599614244719,0.0003784653231147696,0.0,0.0,0.0
igjen,0.0,0.007607739665787159,0.005912786400591279,0.010841836734693877,0.004207573632538569,0.0017273214604800761,0.004267425320056899,0.0054613394653636104,0.003985828166519044,0.0030783992323991523,0.0035670076226464267,0.004235656526761648,0.002905625290562529,0.0,0.003401360544217687,0.019342795532811947,0.0035234012566797814,0.002829317687702892,0.0019677292404565133,0.0013548539114043355,0.0010231923601637107,0.007629427792915531,0.0,0.0011123470522803114,0.0,0.0053976250449802084,0.00874495127283507,0.006230529595015576,0.00521968946151305,0.0,0.004857316332726169,0.003318702494379617,0.002990331262252052,0.003556910569105691,0.002671579917088899,0.006114406603890986,0.003395311236863379,0.004796163069544364,0.011276628991093286,0.003608805485384338,0.0035149384885764497,0.0021702771583306784,0.006741573033707865,0.0007178750897343862,0.0034229828850855745,0.007412398921832884,0.0029794107039249817,0.00473081653893462,0.0,0.0,0.0
!,0.0,0.0044415127528584,0.0007390983000739098,0.0015943877551020409,0.004207573632538569,0.0012508189886235035,0.0,0.0022995113538373095,0.001328609388839681,0.0030783992323991523,0.0010424131865268095,0.0015402387370042356,0.004649000464900047,0.0,0.0,0.0017379550062759487,0.001996594045451876,0.003573874973940495,0.015348288075560802,0.003063147973609802,0.005457025920873124,0.007811080835603996,0.0,0.0011123470522803114,0.0,0.0010795250089960418,0.0004076036610219735,0.01557632398753894,0.0009250082590023125,0.0,0.004250151791135397,0.0023552082218177926,0.0013954879223842909,0.0040650406504065045,0.0030400736987563335,0.0019662338739785123,0.0008084074373484236,0.0,0.0025522162612636075,0.0025261638397690365,0.0008787346221441124,0.001752150366358713,0.004369538077403246,0.002512562814070352,0.0024449877750611247,0.005390835579514825,0.0013485753712502548,0.000709622480840193,0.007194244604316547,0.02631578947368421,0.0
tok,0.0,0.00013192612137203166,0.0,0.0,0.0,0.00035737685389242954,0.0,0.0,0.0,0.000199896054051893,0.00034204182682910937,0.0,0.00023245002324500232,0.0,0.0,5.364058661345521e-05,0.00011744670855599271,8.934687434851237e-05,0.0,0.000235626767200754,0.0,0.00036330608537693006,0.0,0.00012359411692003462,0.0,0.0,0.0,0.0,0.0,0.0,0.00015179113539769278,0.00021410983834707205,0.00016612951456955843,0.0,0.0,1.6592690919649896e-05,0.00032336297493936947,0.0,0.00013021511537059222,0.0007217610970768675,0.0,0.00011946479770627588,0.00012484394506866417,0.0003589375448671931,0.0,0.0,3.136221793605244e-05,0.0001419244961680386,0.0,0.0,0.0
for,0.0,0.0043975373790677225,0.008869179600886918,0.00860969387755102,0.004207573632538569,0.016558460897015903,0.07112375533428165,0.01480310434032768,0.01682905225863596,0.006796465837764363,0.023014528633787217,0.0023103581055063534,0.011854951185495118,0.0,0.003401360544217687,0.007595507064465257,0.004756591696517705,0.0037525687226375197,0.009445100354191263,0.002827521206409048,0.03274215552523874,0.005812897366030881,0.0,0.014460511679644048,0.002758620689655172,0.007556675062972292,0.003964871975395561,0.0,0.004030393128510076,0.04,0.009562841530054645,0.005995075473718017,0.015250689437485464,0.007621951219512195,0.010870566559189313,0.012179035135023022,0.007437348423605497,0.002398081534772182,0.05682587634772644,0.015878744135691087,0.007908611599297012,0.024550015928639694,0.005118601747815231,0.005025125628140704,0.008312958435207823,0.008086253369272238,0.0038889150240705023,0.012205506670451319,0.0,0.0,0.0
stikker,0.0,0.00013192612137203166,0.0,0.0,0.0,5.9562808982071595e-05,0.0,0.0,0.0,3.9979210810378605e-05,1.6287706039481398e-05,0.0,0.00011622501162250116,0.0,0.0,4.2912469290764166e-05,0.0,0.0003276052059445454,0.0,0.0,0.0017053206002728514,0.0,0.0,0.0,0.0,0.0,0.0,0.003115264797507788,0.0,0.0,0.0,0.0,0.0,0.0,9.212344541685859e-05,9.125980005807441e-05,0.0,0.001199040767386091,0.0,0.0,0.0,0.0,0.00012484394506866417,0.0,0.0,0.0,4.704332690407866e-05,9.46163307786924e-05,0.0,0.0,0.0
stor,0.0,8.795074758135444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010417209229647377,0.0,0.0,0.0,0.00012484394506866417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
når,0.0,0.00901495162708883,0.0029563932002956393,0.0047831632653061226,0.0,0.0014890702245517898,0.002844950213371266,0.0033055475711411325,0.0022143489813994687,0.002318794227001959,0.0012704410710795491,0.0003850596842510589,0.0033705253370525335,0.0,0.003401360544217687,0.002070526643279371,0.003934464736625756,0.0011615093665306609,0.0070838252656434475,0.0030042412818096138,0.005798090040927694,0.0010899182561307902,0.0,0.001977505870720554,0.001379310344827586,0.0014393666786613889,0.0007410975654944974,0.003115264797507788,0.0014535844070036339,0.0,0.0006071645415907711,0.0010705491917353603,0.0005316144466225869,0.0010162601626016261,0.0011976047904191617,0.001418675073630066,0.0008084074373484236,0.004796163069544364,0.0026824313766342,0.0025261638397690365,0.0017574692442882249,0.0018517043644472762,0.0018726591760299626,0.0007178750897343862,0.0,0.0,0.0016935597685468317,0.0008042388116188855,0.0,0.0,0.0
synke,0.0,0.00013192612137203166,0.0,0.0,0.0,0.00023825123592828638,0.0,0.0,0.0,0.0,0.0003746172389080722,0.0,0.0,0.0,0.0,2.1456234645382083e-05,0.0,0.0,0.0,0.00235626767200754,0.0010231923601637107,0.0,0.0,0.0,0.0,0.0,0.000815207322043947,0.0,0.0,0.0,0.00015179113539769278,0.0,0.00026580722331129346,0.0,9.212344541685859e-05,0.0004231136184510723,0.0,0.0,0.0,0.0,0.0,0.00039821599235425297,0.0,0.0003589375448671931,0.0004889975550122249,0.0,1.568110896802622e-05,0.0,0.0,0.0,0.0
så,0.0,0.003605980650835532,0.0029563932002956393,0.002551020408163265,0.004207573632538569,0.0049437131455119425,0.004978662873399715,0.004455303248059787,0.003985828166519044,0.003917962659417103,0.0021336894911720633,0.008471313053523296,0.005113900511390051,0.0,0.0,0.004580906096789074,0.004639144987961712,0.005896893707001817,0.008658008658008658,0.002002827521206409,0.0047748976807639835,0.007447774750227066,0.0,0.0027190705722407614,0.001379310344827586,0.0010795250089960418,0.0012598658613406455,0.009345794392523364,0.0034357449620085892,0.0,0.001973284760170006,0.0027834278985119365,0.004784530019603283,0.007113821138211382,0.0043298019345923535,0.005915294312855188,0.00549717057396928,0.0035971223021582736,0.004817959268711912,0.003608805485384338,0.012302284710017574,0.0030861739407454605,0.005493133583021223,0.005384063173007897,0.007823960880195598,0.006064690026954178,0.0037007417164541877,0.0037846532311476963,0.0,0.0,0.0
tar,0.0,0.00013192612137203166,0.0,0.0,0.0,0.00023825123592828638,0.0,0.0,0.0,7.995842162075721e-05,9.77262362368884e-05,0.0,0.0,0.0,0.0,4.2912469290764166e-05,0.0,0.0001191291657980165,0.0011806375442739079,0.0002945334590009425,0.0,0.0,0.0,0.0003707823507601038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.645180582782336e-05,0.0,9.212344541685859e-05,8.296345459824948e-06,0.0,0.0,5.2086046148236886e-05,0.00036088054853843375,0.0,3.9821599235425295e-05,0.0,0.0,0.0,0.0,3.136221793605244e-05,9.46163307786924e-05,0.0,0.0,0.0
tøyde,0.0,4.397537379067722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ut,0.0,0.0007036059806508355,0.0,0.0012755102040816326,0.0021037868162692847,0.0034546429209601523,0.0,0.0008623167576889911,0.003100088573959256,0.0005996881621556791,0.012362368883966381,0.0,0.0003486750348675035,0.0,0.0,0.0006222308047160803,0.000822126959891949,0.0031867051850969414,0.003935458480913027,0.003828934967012253,0.0020463847203274215,0.0019981834695731154,0.0,0.0025954764553207266,0.001379310344827586,0.0025188916876574307,0.0004076036610219735,0.003115264797507788,0.00013214403700033037,0.0,0.005312689738919247,0.0,0.00827324982556401,0.0005081300813008131,0.0043298019345923535,0.008794126187414444,0.0008892481810832659,0.001199040767386091,0.0003646023230376582,0.028148682785997834,0.0026362038664323375,0.005316183497929277,0.002372034956304619,0.0014357501794687725,0.0004889975550122249,0.0,0.00029794107039249817,0.0012300123001230013,0.007194244604316547,0.0,0.0
rørte,0.0,0.00021987686895338611,0.0007390983000739098,0.0,0.0,0.0004169396628745012,0.0,0.0,0.0,0.0,0.00013030164831585118,0.0007701193685021178,0.0,0.0,0.0,2.1456234645382083e-05,0.00011744670855599271,2.9782291449504125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.705487827472487e-05,0.0,0.0,0.0,0.0006071645415907711,0.0,6.645180582782336e-05,0.0,0.0005527406725011516,1.6592690919649896e-05,0.0006467259498787389,0.0,0.00015625813844471066,0.0,0.0,0.0,0.00024968789013732833,0.0,0.0,0.0,1.568110896802622e-05,0.0,0.0,0.0,0.0
velter,0.0,0.0002638522427440633,0.0,0.0,0.0,0.0,0.0,0.0,0.0008857395925597874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001191291657980165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6592690919649896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vokste,0.0,0.0009674582233948989,0.0007390983000739098,0.0012755102040816326,0.0,5.9562808982071595e-05,0.0,0.0,0.0,0.0008795426378283293,1.6287706039481398e-05,0.0,0.0,0.0,0.0,6.436870393614625e-05,0.00023489341711198543,0.00020847604014652887,0.0,0.000117813383600377,0.00034106412005457026,0.00018165304268846503,0.0,0.0,0.0,0.0,7.410975654944973e-05,0.0,0.0003303600925008259,0.0,0.0,0.0,6.645180582782336e-05,0.0,0.0,2.488903637947484e-05,0.0,0.0,2.6043023074118443e-05,0.00036088054853843375,0.0,5.973239885313794e-05,0.00012484394506866417,0.0,0.0,0.0006738544474393531,4.704332690407866e-05,0.0,0.0,0.0,0.0
vred,0.0,0.00043975373790677223,0.0,0.0006377551020408163,0.0021037868162692847,0.0,0.0,0.0,0.0,3.9979210810378605e-05,1.6287706039481398e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.9782291449504125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003598416696653472,0.0,0.0,0.0,0.0,0.0,0.0,6.645180582782336e-05,0.0,0.0,1.6592690919649896e-05,0.0006467259498787389,0.0,0.0001823011615188291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015681108968026219,0.0,0.0,0.0,0.0
no.,0.0,0.00013192612137203166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9979210810378605e-05,0.0,0.0,0.00011622501162250116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.568110896802622e-05,0.0,0.0,0.0,0.0
...,0.0,0.0017150395778364115,0.0007390983000739098,0.0012755102040816326,0.0007012622720897616,0.0012508189886235035,0.0,0.0011497556769186547,0.001328609388839681,0.000999480270259465,0.0006352205355397746,0.0015402387370042356,0.0009298000929800093,0.0,0.0,0.0014590239558859815,0.0015268072112279054,0.001459332281025702,0.0015741833923652105,0.001413760603204524,0.0020463847203274215,0.0012715712988192551,0.006944444444444444,0.00160672351996045,0.005517241379310344,0.0003598416696653472,0.000555823174120873,0.006230529595015576,0.0013214403700033035,0.0,0.0018214936247723133,0.0008564393533882882,0.0004319367378808519,0.0010162601626016261,0.0014739751266697374,0.0006968930186252955,0.0014551333872271624,0.001199040767386091,0.0013021511537059222,0.001443522194153735,0.0,0.0007964319847085059,0.0013732833957553058,0.0010768126346015793,0.001466992665036675,0.0026954177897574125,0.0008467798842734159,0.0006623143154508469,0.0,0.05263157894736842,0.0
235,0.0,4.397537379067722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0728117322691041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002763703362505758,0.0,0.0,0.0,2.6043023074118443e-05,0.0,0.0,1.9910799617712648e-05,0.0,0.0003589375448671931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
?,0.0,0.007607739665787159,0.0007390983000739098,0.00350765306122449,0.016129032258064516,0.0028590148311394364,0.001422475106685633,0.0025869502730669733,0.0008857395925597874,0.005956902410746412,0.002687471496514431,0.0015402387370042356,0.007322175732217573,0.011235955056179775,0.003401360544217687,0.0026283887440593052,0.002290210816841858,0.006969056199183965,0.008264462809917356,0.007716776625824694,0.009208731241473396,0.009445958219800182,0.0,0.005932517612161661,0.004137931034482759,0.005037783375314861,0.0005928780523955979,0.012461059190031152,0.002510736703006277,0.04,0.005312689738919247,0.0020340434642971846,0.00295710535933814,0.0066056910569105695,0.006356517733763243,0.0033517235657692787,0.0018593371059013742,0.002398081534772182,0.0029168185843012656,0.004691447130999639,0.0026362038664323375,0.0026879579483912075,0.003995006242197253,0.003589375448671931,0.012713936430317848,0.02021563342318059,0.002508977434884195,0.0014665531270697323,0.0,0.0,0.0
Hunden,0.0,4.397537379067722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bare,0.0,0.0019349164467897977,0.0,0.0012755102040816326,0.0007012622720897616,0.00023825123592828638,0.0,0.001006036217303823,0.0,0.00031983368648302884,0.0001791647664342954,0.0,0.0,0.0,0.0,0.0006115026873933894,0.00011744670855599271,0.0003871697888435536,0.0,0.000942507068803016,0.0010231923601637107,0.00036330608537693006,0.0,0.0003707823507601038,0.0,0.0003598416696653472,7.410975654944973e-05,0.0,6.607201850016519e-05,0.0,0.0004553734061930783,0.0,0.00016612951456955843,0.0,9.212344541685859e-05,0.0003899282366117725,0.0004042037186742118,0.0,0.0011719360383353299,0.0,0.0,0.00011946479770627588,0.0006242197253433209,0.0003589375448671931,0.0,0.0026954177897574125,0.000862460993241442,0.0,0.0,0.0,0.0
blir,0.0,0.0012313104661389623,0.0,0.0012755102040816326,0.0007012622720897616,0.0007743165167669307,0.0007112375533428165,0.0002874389192296637,0.0004428697962798937,0.0011194179026906008,0.0002117401785132582,0.0011551790527531767,0.0003486750348675035,0.0,0.006802721088435374,0.0013731990173044533,0.0002936167713899818,0.0008041218691366114,0.0,0.000824693685202639,0.0010231923601637107,0.0007266121707538601,0.0,0.002842664689160796,0.0,0.0,7.410975654944973e-05,0.0,0.00046250412950115625,0.0,0.0009107468123861566,0.00010705491917353603,0.00033225902913911685,0.0,0.00036849378166743435,0.0002322976728750985,0.0008084074373484236,0.002398081534772182,0.0005989895307047242,0.0025261638397690365,0.0,0.00043803759158967824,0.0003745318352059925,0.0003589375448671931,0.001466992665036675,0.0,0.000642925467689075,9.46163307786924e-05,0.0,0.0,0.0
